7564 2
63617 3.146263 15.384624
63874 -0.753217 16.600491
70128 -0.319693 15.975703
72982 3.934209 15.767109
73472 0.532509 16.566833
74872 -0.508715 14.752298
77748 12.278176 7.360137
78567 -0.274783 15.980327
90192 13.154715 16.617367
92692 2.919499 16.515657
92742 0.823491 17.003353
96221 -0.110575 16.050125
96672 1.781158 15.237545
98122 -0.079295 16.000553
100995 12.808522 7.845041
105267 0.732059 16.883448
105438 -0.506274 17.785547
7563 2.032639 16.995249
17478 1.872409 17.063871
31670 13.065620 7.255054
38902 13.146092 7.266627
45254 -0.073136 12.209494
59221 13.089295 7.255723
66063 13.087180 7.285858
72647 13.131842 7.287310
83049 -5.297348 19.590927
100595 13.047613 7.366414
25089 12.697278 8.348840
42750 13.078924 16.600353
44810 12.987286 16.498051
99556 11.309824 20.949080
34176 16.030918 7.439130
59813 16.740999 7.025279
68896 7.569356 -14.574399
69685 16.084087 7.214734
81915 16.504486 6.889194
87893 -5.511605 -9.321873
105261 16.536108 6.858789
88826 16.431471 0.130169
20709 10.195157 -9.294850
28149 10.144606 -9.292758
59601 10.182206 -9.259510
61411 -3.867196 18.206547
76927 12.214917 -5.800672
89313 -7.267355 11.320312
103014 12.301138 -5.645644
20783 11.369140 -10.218957
26317 10.350128 -8.124749
30548 11.423470 -10.074163
40131 15.455436 7.767490
41370 11.841880 -10.896965
46728 15.263617 7.701167
47856 11.193979 -9.992143
48545 15.461809 7.650287
62806 15.530159 7.703563
72802 15.543562 7.753924
98439 -5.315359 -1.994498
16170 9.697552 -0.389361
11231 5.581403 20.536507
22669 -7.103521 11.483681
106009 -1.773387 -5.524996
11917 -1.925161 -5.511134
42919 -1.893589 -5.421599
68419 -1.858843 -5.528233
71189 -1.843167 -5.495180
100998 -1.828972 -5.530978
4125 3.552564 2.108662
15906 -12.907701 -1.759346
19757 3.399035 13.921695
68975 8.606687 11.072100
63629 7.141707 12.159618
74752 7.160463 12.211761
3154 -7.260970 11.442434
11970 10.026586 -8.285098
28914 -7.665148 11.546369
36569 18.073673 3.271414
38328 18.883104 17.302544
43914 9.935976 -8.145869
46360 -6.991225 11.786523
60414 -7.133464 11.523746
61880 -7.383402 11.297068
63520 -8.006592 11.068750
66042 -7.411176 11.384730
67212 10.751134 -8.645769
81425 -7.082802 11.556563
93355 -7.245834 11.484452
103138 -7.706393 11.532873
7829 7.267632 21.087551
9600 7.245667 21.046467
18464 7.260609 21.091072
54684 6.889015 21.229975
68012 7.240761 21.105824
82776 7.274515 21.045584
7653 6.212759 16.853016
17175 -13.517561 2.081120
48784 -10.540780 1.549333
55416 7.746989 20.645969
94118 6.045550 17.328871
19618 -3.802008 0.190841
103144 15.267570 18.930305
3732 15.526099 11.491917
8862 13.816718 9.443645
10712 13.656604 10.588857
11819 15.255479 10.910557
23225 14.198333 10.156447
23692 13.742982 9.457526
30614 13.788021 9.510356
32950 13.789456 9.640706
35990 13.538523 9.661141
38800 13.569103 9.647225
55319 13.634924 10.500507
56103 13.543735 9.652484
59272 13.489502 10.599066
64168 15.255190 10.569633
69558 13.444858 9.823751
71797 23.523512 12.444233
74176 14.150107 10.092119
78020 13.528145 9.699573
80664 13.542630 9.672476
87629 14.354762 10.140409
90849 13.555499 9.641746
97012 13.720235 9.401715
100444 13.494775 10.581918
100618 13.714239 9.445001
106592 13.579328 10.612597
4405 17.495916 2.678784
6659 17.563049 2.808295
11453 17.821827 2.836505
51513 17.527512 2.824254
55292 17.541052 2.722401
60135 17.561844 2.782731
94912 17.552235 2.639069
88421 -0.779989 26.159977
38871 4.263879 -8.978769
65565 2.577753 -3.163560
16925 0.351879 -3.326904
17164 10.776313 8.295588
69186 9.690851 14.647556
12844 15.806501 -1.039503
16577 15.790633 -1.289878
51589 15.603530 -1.892611
67315 15.753276 -1.307791
71833 14.077099 1.092448
71926 15.923734 -0.868546
88792 15.745659 -1.168111
34871 -3.367304 -6.029910
49181 -9.729047 -4.055795
80593 -8.680839 -0.736910
41457 8.726018 -11.116536
29805 9.126103 -1.229073
38654 6.982040 -0.571503
100697 -1.485626 3.480861
1440 10.063683 -0.118340
81909 10.216231 -0.097856
10969 -8.112163 -6.844009
80078 -8.014143 -6.693320
95473 -7.987492 -6.798682
99561 -8.105186 -6.863514
24714 17.031307 15.932420
43370 -3.102453 23.714472
70953 7.663973 20.575361
71673 17.029991 15.849876
9361 -6.376289 -1.446992
67710 -6.697333 -1.416130
81450 -6.583005 -1.005837
7242 16.219425 13.285582
11104 7.113379 18.643131
19429 13.100416 22.853176
20725 15.739435 10.614783
21065 12.835475 13.469648
43364 7.179799 18.557039
50362 12.624246 14.667881
50756 12.976912 13.601112
61086 12.816922 13.668777
63188 13.049379 13.584247
68500 13.669335 12.004943
75728 13.930699 13.089115
83719 6.672545 21.280329
85405 7.417919 8.287286
93102 14.531568 13.847930
11713 -2.139807 -6.761171
31257 -2.160498 -6.715664
46324 -1.623036 -6.712395
64233 -1.642610 -6.720218
4319 1.079568 -2.575365
31150 9.993185 10.266292
35892 20.507139 6.266742
36798 20.501806 6.316007
57286 20.549028 6.283985
64364 9.993339 10.204004
75215 9.996560 10.279705
77787 20.518684 6.270395
93004 10.058496 10.234630
8628 1.507195 -1.803657
5625 1.384043 -1.977638
31927 11.626580 -10.776939
43466 11.590928 -10.887822
71160 11.589513 -10.882588
74148 11.571447 -10.725734
74261 11.611297 -10.885237
90969 11.593007 -10.748387
103608 11.629590 -10.895329
12333 1.019106 9.079444
12334 1.006585 9.122561
14255 1.040566 9.116501
88423 1.038351 9.089972
97547 1.072584 8.991856
19352 5.197150 24.143398
54084 12.754606 14.196692
66668 5.276614 24.240185
80269 5.188357 24.152262
101119 -6.635175 12.282833
2352 8.940758 7.352713
10872 -12.745936 10.063312
17246 -5.585626 22.794027
30056 9.115851 7.588790
41835 8.964239 7.380178
50193 -4.749367 21.788933
79954 -12.866381 9.952826
34577 -4.608496 11.572966
38543 -4.744593 11.702028
91697 -4.710176 11.655973
95150 -4.733292 11.690179
100074 -4.725471 11.645430
102064 -4.679442 11.654157
3752 12.885201 -0.735097
46612 9.155245 -11.971515
92847 -0.519535 9.450985
21646 -2.150743 -1.118425
95990 -3.781798 0.383613
4051 9.297633 2.730989
28888 6.121148 -12.236186
16751 9.662313 10.745930
21275 9.663826 10.761109
23257 -5.867058 16.244726
66035 23.993326 16.562746
57206 4.768535 -7.771307
60885 4.841451 -7.758854
88916 5.901953 -9.869756
102454 5.381547 -10.229120
45398 5.371744 -7.447776
44192 -11.249088 9.089681
23369 -9.183462 11.550641
42962 -10.258881 12.319969
46284 -9.950646 12.128757
48078 -9.166510 11.559847
57085 -9.207357 11.616199
62402 -10.245145 12.318153
65892 -10.250255 12.345489
66228 -10.263599 12.312105
68765 -10.240756 12.335473
94942 -8.506123 11.266700
98022 -10.278930 12.314305
101565 -10.613312 12.613722
104440 -10.288616 12.330157
8554 17.092216 15.939417
40510 16.980778 16.004036
84654 18.102306 18.995375
85377 16.999031 16.152138
7905 21.970308 5.003230
42567 21.969677 4.997721
77145 21.941643 5.021122
77524 21.941580 4.982835
68830 -9.328738 9.363047
53295 16.196810 4.160375
97486 -9.407080 3.687487
7131 -5.788715 -7.241215
23704 -0.718461 -0.921839
92927 -0.949327 -0.781395
13828 -4.769989 -1.819468
4536 15.640896 -3.707607
29853 -2.603082 11.457547
57417 -4.648042 2.545905
28310 -4.919313 -1.739641
27949 -6.458354 19.389751
68475 -6.431356 19.390211
68609 -6.444254 19.395876
96935 -6.451096 19.392174
56312 5.874114 18.822330
25364 12.133282 -11.635664
37507 11.607688 -12.318139
78584 11.585499 -12.313556
78904 11.607411 -12.328418
84638 11.599407 -12.221275
85669 11.621407 -12.310838
95220 11.608492 -12.323501
74087 -2.233505 -11.044270
83608 4.458652 -5.226163
42746 -9.934935 5.332008
42763 -9.786817 5.471738
51815 -8.936337 -2.789438
75164 -8.242279 -3.188579
9760 -9.734731 5.529811
23928 -1.736914 -0.594047
37035 -9.725814 5.535427
41115 17.365160 -5.752944
42482 -1.689311 -0.578667
91186 -9.692540 5.568162
8038 -2.201489 -5.369158
9770 11.768892 6.564829
48165 6.244421 16.297125
104432 11.226446 12.221335
46684 9.120803 -12.061414
53194 9.102755 -12.079833
66477 -0.178542 -5.914614
56928 -1.732216 -2.351732
80616 -0.105771 -5.925641
38782 -5.099081 -9.884790
61040 10.425663 -7.955784
14547 10.445335 -7.941688
20633 10.437619 -7.937918
24268 10.440608 -7.946495
26893 10.505236 -8.139445
36401 10.701158 -7.598444
21943 11.072185 -7.083811
28481 10.092370 -7.385854
37087 11.998061 -7.847641
39162 10.063830 -7.400498
45344 11.042647 -7.054417
53336 11.168777 -7.232418
55223 6.332747 -9.246462
57342 11.169313 -7.225009
71935 11.167818 -7.235286
98904 11.069564 -7.111031
99192 11.187868 -7.193087
52012 10.514421 -8.470077
60057 11.445232 -9.165713
75270 11.161119 -9.390295
8445 4.326131 -8.952759
60377 3.868496 -9.345701
82314 7.045944 -13.379656
90975 4.367288 -8.359456
103553 3.903218 -9.390068
76015 -6.949673 -2.329164
6021 12.224981 11.349245
74321 31.913713 13.350535
103871 12.300222 11.261097
235 6.152256 -7.698082
8100 5.665677 -10.133848
12615 -1.075784 26.348072
43869 12.089367 -2.239545
10196 9.219593 -0.473463
30137 9.445695 -0.453377
94430 -10.489310 9.595826
18900 -1.905955 26.946875
2477 20.604794 8.995340
26682 20.569296 8.907083
33158 20.747797 9.042665
33912 21.172405 9.367281
39078 20.889132 9.198726
44923 21.135326 9.419709
49798 20.602020 8.889579
77408 20.602301 8.902257
79496 20.191509 7.929414
84262 21.133553 9.412048
81521 10.923240 -6.927662
94409 2.441678 17.390160
67099 12.911590 16.218210
72010 12.900063 16.232040
103361 12.870559 -5.673761
842 -7.164042 -2.153954
26853 -7.012194 -2.094661
42705 -7.091228 -2.308451
11242 -2.615934 -2.751669
11220 3.075998 -6.757057
50163 -0.618612 -2.121177
25426 16.683174 0.336701
17735 16.525290 0.250600
22658 16.770403 0.466032
36181 16.683065 0.314795
49992 16.813118 0.608010
63317 16.808434 0.541476
81974 16.808399 0.539331
37071 -9.223894 -5.152431
27425 -9.309369 -5.300176
58713 -9.329659 -5.261560
102767 -5.978231 0.426051
85711 9.783715 -6.951607
68336 10.697950 -6.942055
24663 9.245973 -6.834189
26085 8.554848 -6.791131
33657 9.477450 -6.898698
36044 9.393875 -6.848739
39741 9.472224 -6.836548
41566 9.485796 -6.863645
59999 9.084754 -6.830922
16368 -10.469430 -3.813619
9558 -5.411940 22.533083
9602 -2.354946 12.412230
18395 -2.127594 13.813330
55063 -2.661058 13.233614
72606 8.073253 30.217302
82791 -2.540451 11.919174
105366 -2.095728 13.766048
65626 -5.753605 -4.643739
23188 -3.477428 -5.916586
81234 -0.604934 -4.996160
65080 -0.821857 -2.811360
6809 1.947999 10.947124
43042 0.793174 13.829703
52292 2.779529 9.438151
65315 0.802950 13.795836
70222 -1.574583 22.481710
71507 -1.400235 3.429862
81902 0.786711 13.817410
86215 0.814206 13.851053
86431 2.030986 10.928261
90402 3.310883 11.893504
104401 0.846695 13.841193
104879 10.338991 19.067127
74259 12.642369 -5.461975
12595 16.810713 14.605539
19754 16.776014 14.597569
22438 16.285910 14.024187
23717 15.763216 12.008285
27439 16.752083 14.605557
27653 16.399109 13.783068
36341 16.423199 13.578143
38126 16.398298 13.960805
47104 16.525349 14.824987
55162 15.814926 11.837742
60160 16.178162 13.845209
66240 16.778315 14.610990
67305 15.803434 11.948039
73337 16.807123 14.585341
76227 16.387495 13.699020
78406 16.395889 13.851894
102943 16.759447 14.528563
65415 11.058226 10.091418
19062 8.674457 -8.786387
77040 4.572906 7.914598
21611 -13.776259 -21.535238
2908 15.599072 7.661083
4419 15.783172 10.051142
38583 15.183285 17.219898
44721 15.547187 7.688704
44727 15.496716 7.758799
51481 15.268449 9.435094
56114 15.522539 10.556892
56324 15.208183 10.615703
70336 15.772614 10.066957
85765 15.362169 10.727647
86792 15.866101 7.182844
90848 15.785244 10.058170
95204 15.542996 7.667918
107221 15.277699 7.597505
107292 15.375137 10.545683
9791 0.109328 16.843828
52993 0.201941 16.823082
107234 -0.724091 12.332937
1655 -5.631931 -5.119367
61161 22.419584 2.728782
102419 -3.404796 -6.788717
35502 -4.551665 17.407406
50353 -4.599954 17.424826
8708 22.429031 2.761951
27706 3.241746 -6.816029
96689 3.361989 -6.735308
13879 3.089175 -7.141404
71759 2.875198 -7.343845
4645 3.411952 -6.957530
32503 3.965513 -7.076435
81765 3.486075 -6.808406
88152 8.468881 -9.597847
95733 3.410476 -6.942619
95734 3.385743 -6.934944
11180 5.689592 25.296028
16520 0.436407 1.772716
45310 5.953075 25.496002
76488 5.701583 25.293037
97681 5.683752 25.283512
8698 10.738076 8.307887
9019 10.709366 8.318418
59415 10.824402 8.171522
61105 10.820156 8.249575
5932 -6.986030 -2.518947
7950 -3.801477 2.742275
68309 -3.429734 2.494209
38735 -4.326400 2.428432
45073 -4.084402 2.577576
9378 -0.776202 18.752266
35885 -0.777879 18.672176
41811 2.252186 13.991853
43534 2.269172 13.904181
50894 2.183321 14.002972
51717 2.312360 13.884462
57215 2.271597 13.850628
63152 2.207417 13.938418
73196 2.286391 13.924675
77472 2.321295 13.857918
100127 2.269042 13.903374
99674 -3.316761 -4.394413
37809 -3.361572 -4.815172
42003 -3.249421 -3.712797
52479 3.458838 11.843719
83831 -6.961288 -7.293350
15561 -2.276032 -3.385840
4612 -2.583976 -2.860218
14178 -2.582282 -4.069478
57134 -2.616169 -4.085096
4297 6.207395 25.739820
6700 6.199944 25.749178
11469 6.177725 25.727848
17482 6.196423 25.736750
25116 6.067544 25.593960
36303 6.229034 25.807579
53232 6.388879 25.928900
66305 6.134020 25.705774
71980 6.155671 25.740229
75080 6.239702 25.625107
79188 6.134952 25.688171
90419 6.256248 25.801035
90984 6.157047 25.708113
16486 12.619432 -5.415567
72642 -2.085524 27.079369
13348 23.405863 20.557430
25768 8.457431 23.268194
75081 7.994470 23.767313
93657 23.403355 20.562855
449 5.180597 20.691223
590 5.210211 20.657003
26680 5.366605 20.410698
44818 5.282616 20.410187
77424 9.457431 6.340062
1463 12.576073 -2.052487
78127 -2.192608 -6.758772
90144 12.585171 -2.103188
4315 -3.091728 23.689779
6457 4.112013 8.316621
13300 -3.037880 23.659430
55097 -7.605209 11.879763
57721 4.320712 8.194384
11571 14.315164 11.732131
33028 13.752180 11.646740
37586 12.730208 11.351644
84661 13.647216 11.911305
4497 -1.797109 -2.589016
3281 -0.784518 -2.737780
63568 -4.900597 -1.746149
23053 0.661399 -4.483607
42582 3.351712 6.471535
50261 22.025043 4.752225
36639 8.488420 -0.965898
21652 13.148841 -4.102357
46877 -6.102149 -6.954570
75316 -7.578804 -5.430440
19334 -9.376831 -3.342473
26465 -9.365658 -3.353846
105914 -9.321994 -3.309626
17685 -3.222046 -2.987309
27486 -3.327074 -2.902220
11631 3.990921 -8.961987
24721 10.566983 -12.153799
55609 -10.662002 22.827831
20250 12.828910 23.551884
26409 12.757174 23.705973
29521 12.790978 23.627501
40119 12.753581 23.732237
57718 12.836932 23.708523
58201 12.748038 23.707439
58961 12.770729 23.701359
98804 12.785906 23.716022
42623 -4.787503 -1.822503
50973 -4.843849 -1.829324
33151 0.536744 -4.280363
57822 7.749963 -10.338727
97080 -0.443069 -3.627598
97975 5.529007 -11.693586
20916 4.077908 -11.347102
27818 4.331901 -11.129444
33006 4.059543 -11.341791
36255 4.336565 -11.112782
37708 -13.320027 2.030862
56109 4.217617 -11.212660
60679 5.370553 -11.253755
68550 2.967858 -10.169322
82205 4.443532 -11.008618
86096 -2.132828 14.930499
3567 16.520592 23.536335
56260 17.937960 12.201898
73209 6.373916 -3.536574
41507 -13.244426 -2.808311
56837 -13.338484 -2.916177
95563 -13.215981 -3.144971
59775 6.525570 21.397057
66546 8.119618 -1.786703
661 -3.068345 -3.967267
4193 -3.009777 -3.967612
12562 16.436144 16.586987
19439 16.310600 16.607185
54320 15.922296 -1.432413
59675 16.296270 16.594988
68453 16.327152 16.529041
70072 18.051962 -1.712691
80797 16.378113 16.542343
93153 15.573081 6.494218
27996 15.649813 6.531353
40136 4.997573 20.286043
45699 4.831542 20.709524
93823 15.605397 6.472508
104266 15.650346 6.515322
105257 15.620935 6.471630
63757 -2.312026 3.947053
91993 -2.459038 3.758891
5056 22.134033 4.884941
7895 21.957155 3.709681
31894 22.147726 4.882003
35070 21.905884 3.675034
60762 22.142199 4.879722
62728 22.144064 4.866427
65726 22.136053 4.882493
70736 -5.390680 19.504290
77819 22.150097 4.878913
78526 21.942537 5.055032
81263 22.141830 4.876648
92871 21.993420 3.659125
94772 22.135725 4.890017
43280 21.940506 3.600474
75651 21.937153 3.622524
76782 21.926149 3.537784
78019 21.822723 3.583416
81866 21.931850 3.619776
83418 21.922251 3.552404
41510 21.751055 3.497434
98472 21.755476 3.503379
3576 20.698902 6.255410
29829 21.805271 5.133971
33287 21.862528 5.120026
39213 20.646681 6.346776
57239 20.656683 6.356223
58820 20.632315 6.366470
77822 21.918655 5.103068
77900 13.368612 20.445053
81743 0.116281 -1.547898
16953 -3.695795 -0.072264
32568 -1.563646 -4.791449
35915 -3.360014 -5.648337
70203 3.673244 4.786828
92184 -3.513705 -4.743034
4424 -1.974418 -4.314673
9277 -3.486804 -6.058867
82390 -3.497028 -6.151708
106583 13.020616 -3.396196
80228 13.014152 16.586683
87524 13.849472 -11.403121
93089 12.935960 23.760605
2667 12.975481 16.502527
76422 13.010256 16.586432
103195 13.029032 16.588644
76231 9.735476 13.099836
91459 9.832872 13.035219
1212 1.469161 8.688312
39699 5.594101 7.739999
67646 -9.219315 9.495267
69638 -15.699282 -2.652717
47727 -14.834929 -2.355518
75695 -15.395864 -2.149768
42364 -15.340963 -2.167978
45307 16.189800 3.820906
45450 16.186176 3.816067
80879 1.581575 5.347999
17673 -5.434662 17.938845
60852 9.201648 19.078957
65754 9.325312 18.994148
69054 -5.086388 17.713638
71808 9.203876 19.085354
18148 -5.309150 -4.456615
72207 -5.340176 -4.445381
94887 -5.317423 -4.453585
97979 -5.316208 -4.452833
98070 -5.294521 -4.448921
38622 -1.323546 16.683540
46101 -4.766032 2.406320
39435 -0.365930 15.928279
52294 4.729368 12.672837
102216 12.683984 -5.467382
79955 -2.616906 13.015978
21627 8.349107 -0.277975
56707 8.432547 -0.847398
71789 8.406740 -0.231675
82469 8.438290 -0.399394
36260 14.795617 21.140421
85332 6.435263 1.159001
14839 20.237350 -8.713200
30649 8.931205 -1.351754
22592 -2.291152 -0.021124
44591 -2.325502 -0.182421
69520 -2.330237 -0.117111
101636 -2.320663 -0.080879
7014 -2.217046 -0.209506
10949 -2.295741 -0.220812
38356 -7.704167 -1.632750
49243 -3.643925 -4.077849
79977 12.190468 15.357673
27581 12.171085 15.360207
43290 12.237224 15.366683
54066 11.328664 14.214806
92244 -5.819579 -0.683239
39477 3.638186 21.020823
48994 3.598082 21.068266
61361 4.192147 19.404406
63976 4.301959 19.525698
65608 4.157460 19.388901
69149 3.680983 20.951988
82014 3.627244 21.020876
94424 3.610046 21.045685
95753 3.621228 21.016510
104276 3.624066 21.029192
105233 3.600658 21.029560
6358 10.948954 -6.923270
97403 10.939868 -6.906843
7837 -9.339113 -5.285724
9369 16.814592 -5.061440
32554 17.267071 -5.642224
51784 16.806164 -5.147359
59261 2.101845 16.976191
75575 16.038235 -4.178900
77614 16.552080 -4.785389
95685 16.788052 -4.244042
77841 -3.977883 -20.117889
10883 7.177136 20.113892
15986 7.143119 20.131029
46886 13.847222 -11.411120
10698 -1.880137 1.294965
55038 7.649748 20.543861
19299 -13.851954 -1.816469
26645 -16.125563 1.333990
44297 15.334173 11.741220
91815 -1.039091 26.327444
36052 8.489391 13.311815
47544 8.455256 13.309050
63104 8.505602 13.304572
65603 8.481628 13.253766
80596 8.501474 13.328446
100819 8.464612 13.253621
48090 -11.454748 9.004325
49071 -11.404769 8.958513
70455 -11.474723 8.978977
105245 -11.353046 8.941411
93435 1.098565 -1.144498
47984 6.100926 7.577827
108255 6.044619 -9.824323
15 -12.304585 9.515461
8716 -12.905325 9.964128
35082 -12.897290 9.951926
37057 -12.900290 9.932364
52104 -12.883829 9.947551
61993 -12.899568 9.952871
65620 2.994788 23.196270
68572 -12.304118 9.432677
